"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL"
"340","K00611_ornithine carbamoyltransferase [EC:2.1.3.3]","K00611","variable:Microbe_treatment",0.207006573984264,0.0709747457622724,0.0159196841385026,"K00611","ornithine carbamoyltransferase [EC:2.1.3.3]","Metabolism; Amino acid metabolism; Arginine biosynthesis",0.315927222733668,0.42721477264383,-0.111287549910162
"341","K00612_carbamoyltransferase [EC:2.1.3.-]","K00612","variable:Microbe_treatment",-0.140994725663602,0.67942026506673,-0.481013456832795,"K00612","carbamoyltransferase [EC:2.1.3.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-1.12373810435665,1.26890715460183,-2.39264525895848
"342","K00613_glycine amidinotransferase [EC:2.1.4.1]","K00613","variable:Microbe_treatment",-1.3706711824114,0.149057227241589,1.11175525161249,"K00613","glycine amidinotransferase [EC:2.1.4.1]","Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Metabolism; Amino acid metabolism; Arginine and proline metabolism",-0.27274255819556,-0.00504014785845373,-0.267702410337106
"343","K00615_transketolase [EC:2.2.1.1]","K00615","variable:Microbe_treatment",0.247856132095445,0.0815735039042943,0.142965069595245,"K00615","transketolase [EC:2.2.1.1]","Metabolism; Carbohydrate metabolism; Pentose phosphate pathway | Metabolism; Energy metabolism; Carbon fixation in photosynthetic organisms | Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of ansamycins",0.582003981611257,0.612467420258945,-0.0304634386476876
"344","K00616_transaldolase [EC:2.2.1.2]","K00616","variable:Microbe_treatment",0.303496892088397,0.046922184999493,-0.101078028631809,"K00616","transaldolase [EC:2.2.1.2]","Metabolism; Carbohydrate metabolism; Pentose phosphate pathway",0.787675924830363,-0.15720579431101,0.944881719141374
"345","K00619_amino-acid N-acetyltransferase [EC:2.3.1.1]","K00619","variable:Microbe_treatment",0.29274537664796,-0.091150782675547,-0.158502971523938,"K00619","amino-acid N-acetyltransferase [EC:2.3.1.1]","Metabolism; Amino acid metabolism; Arginine biosynthesis",0.548760194106221,-0.439801075671431,0.988561269777652
"346","K00620_glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]","K00620","variable:Microbe_treatment",0.344211758592962,0.124921580331842,-0.188767952923186,"K00620","glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]","Metabolism; Amino acid metabolism; Arginine biosynthesis",0.391499290797442,0.317417281905121,0.0740820088923209
"347","K00625_phosphate acetyltransferase [EC:2.3.1.8]","K00625","variable:Microbe_treatment",-0.269041851842648,0.310632281210171,0.151691955304299,"K00625","phosphate acetyltransferase [EC:2.3.1.8]","Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes | Metabolism; Energy metabolism; Methane metabolism | Metabolism; Metabolism of other amino acids; Taurine and hypotaurine metabolism",-0.267628127019106,0.756351387973068,-1.02397951499217
"348","K00626_acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","K00626","variable:Microbe_treatment",-0.212618414224324,0.0314233485452499,0.607865922676038,"K00626","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Carbohydrate metabolism; Butanoate metabolism | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes | Metabolism; Lipid metabolism; Fatty acid degradation | Metabolism; Lipid metabolism; Synthesis and degradation of ketone bodies | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation | Metabolism; Amino acid metabolism; Lysine degradation | Metabolism; Amino acid metabolism; Tryptophan metabolism | Metabolism; Metabolism of terpenoids and polyketides; Terpenoid backbone biosynthesis | Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation | Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",0.651886738222255,0.426969842213848,0.224916896008407
"349","K00627_pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]","K00627","variable:Microbe_treatment",0.449777100224835,0.0973942215108847,-0.122010050519285,"K00627","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]","Metabolism; Carbohydrate metabolism; Glycolysis / Gluconeogenesis | Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Carbohydrate metabolism; Pyruvate metabolism",0.717523973667398,0.357515550772614,0.360008422894784
"350","K00631_glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]","K00631","variable:Microbe_treatment",-0.0560688195657685,-0.408755695641194,0.593323219270231,"K00631","glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]","Metabolism; Lipid metabolism; Glycerolipid metabolism | Metabolism; Lipid metabolism; Glycerophospholipid metabolism | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",-0.0905086602088336,0.415423451511663,-0.505932111720497
"351","K00632_acetyl-CoA acyltransferase [EC:2.3.1.16]","K00632","variable:Microbe_treatment",0.174423215574091,-0.0190851472751455,0.230999100577124,"K00632","acetyl-CoA acyltransferase [EC:2.3.1.16]","Metabolism; Lipid metabolism; Fatty acid degradation | Metabolism; Lipid metabolism; alpha-Linolenic acid metabolism | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation | Metabolism; Metabolism of terpenoids and polyketides; Geraniol degradation | Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation | Metabolism; Xenobiotics biodegradation and metabolism; Ethylbenzene degradation",0.611680962885062,0.365190060935456,0.246490901949606
"352","K00633_galactoside O-acetyltransferase [EC:2.3.1.18]","K00633","variable:Microbe_treatment",0.542026666409365,-0.275762957601669,-0.641744713189498,"K00633","galactoside O-acetyltransferase [EC:2.3.1.18]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.222664536137577,-0.726756184220986,0.504091648083409
"353","K00634_phosphate butyryltransferase [EC:2.3.1.19]","K00634","variable:Microbe_treatment",-0.527144124207338,0.0655548171415779,0.620710817321793,"K00634","phosphate butyryltransferase [EC:2.3.1.19]","Metabolism; Carbohydrate metabolism; Butanoate metabolism",-0.199634841401092,0.601980784681379,-0.801615626082471
"354","K00635_diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]","K00635","variable:Microbe_treatment",0.34829886434759,0.716917786409395,-1.05908068196845,"K00635","diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]","Metabolism; Lipid metabolism; Glycerolipid metabolism",-1.12233943823267,1.1378545131348,-2.26019395136747
"355","K00638_chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]","K00638","variable:Microbe_treatment",0.467047829131327,0.103496062997061,-0.645940456906356,"K00638","chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]","Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.389728759491904,-0.580372387288509,0.970101146780413
"356","K00639_glycine C-acetyltransferase [EC:2.3.1.29]","K00639","variable:Microbe_treatment",0.0715081044703453,-0.245969758724492,0.285520072843734,"K00639","glycine C-acetyltransferase [EC:2.3.1.29]","Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",-0.157917998905874,0.438734238738856,-0.59665223764473
"357","K00640_serine O-acetyltransferase [EC:2.3.1.30]","K00640","variable:Microbe_treatment",0.169792050036069,0.199385036761511,0.00219883185496972,"K00640","serine O-acetyltransferase [EC:2.3.1.30]","Metabolism; Energy metabolism; Sulfur metabolism | Metabolism; Amino acid metabolism; Cysteine and methionine metabolism | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae",0.144451979736401,0.794588845488411,-0.650136865752009
"358","K00641_homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]","K00641","variable:Microbe_treatment",0.061980367959549,0.153292345440755,0.166205197755116,"K00641","homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]","Metabolism; Energy metabolism; Sulfur metabolism | Metabolism; Amino acid metabolism; Cysteine and methionine metabolism",0.371691966876052,0.592892203783561,-0.221200236907509
"359","K00643_5-aminolevulinate synthase [EC:2.3.1.37]","K00643","variable:Microbe_treatment",0.108908263634996,0.195403798978543,-0.0830975858269866,"K00643","5-aminolevulinate synthase [EC:2.3.1.37]","Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",0.171115596581486,0.38823522397526,-0.217119627393773
"360","K00645_[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]","K00645","variable:Microbe_treatment",-0.0770649011505905,0.120902609817674,0.222960218715746,"K00645","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]","Metabolism; Lipid metabolism; Fatty acid biosynthesis | Metabolism; Biosynthesis of other secondary metabolites; Prodigiosin biosynthesis | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",0.302793183230412,0.371817456056177,-0.0690242728257645
"361","K00647_3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]","K00647","variable:Microbe_treatment",0.17764648770299,-0.0127635006110089,0.112620279042274,"K00647","3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]","Metabolism; Lipid metabolism; Fatty acid biosynthesis | Metabolism; Metabolism of cofactors and vitamins; Biotin metabolism | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",0.0795423479991842,0.622137225029592,-0.542594877030407
"362","K00648_3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]","K00648","variable:Microbe_treatment",0.204716429065981,-0.0166756097514202,0.1050996177411,"K00648","3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]","Metabolism; Lipid metabolism; Fatty acid biosynthesis | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",0.362085518214457,0.379133349498518,-0.0170478312840605
"363","K00651_homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]","K00651","variable:Microbe_treatment",0.340886591967857,-0.0593802179351354,-0.201717841595734,"K00651","homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]","Metabolism; Energy metabolism; Sulfur metabolism | Metabolism; Amino acid metabolism; Cysteine and methionine metabolism",0.268069344999216,-0.0663204281201906,0.334389773119406
"364","K00652_8-amino-7-oxononanoate synthase [EC:2.3.1.47]","K00652","variable:Microbe_treatment",-0.238216254671594,-0.0193155820590438,0.456788845192787,"K00652","8-amino-7-oxononanoate synthase [EC:2.3.1.47]","Metabolism; Metabolism of cofactors and vitamins; Biotin metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",-0.294069303995475,0.797899671718321,-1.0919689757138
"365","K00655_1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]","K00655","variable:Microbe_treatment",0.358298723806528,0.120510416676688,-0.102359339227617,"K00655","1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]","Metabolism; Lipid metabolism; Glycerolipid metabolism | Metabolism; Lipid metabolism; Glycerophospholipid metabolism | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",0.599854265009789,0.352016102108712,0.247838162901077
"366","K00656_formate C-acetyltransferase [EC:2.3.1.54]","K00656","variable:Microbe_treatment",0.203815627056399,-0.0224678781728104,0.172012337912575,"K00656","formate C-acetyltransferase [EC:2.3.1.54]","Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Carbohydrate metabolism; Butanoate metabolism",0.38197598514242,0.511510993524665,-0.129535008382245
"367","K00657_diamine N-acetyltransferase [EC:2.3.1.57]","K00657","variable:Microbe_treatment",0.211665503434235,-0.0591388982584731,0.000517218952594097,"K00657","diamine N-acetyltransferase [EC:2.3.1.57]","Metabolism; Amino acid metabolism; Arginine and proline metabolism | Cellular Processes; Cell growth and death; Ferroptosis",0.50902016243038,-0.122041923705355,0.631062086135735
"368","K00658_2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]","K00658","variable:Microbe_treatment",0.330632546443515,0.0630248242300324,-0.0916389643587626,"K00658","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]","Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Amino acid metabolism; Lysine degradation",0.443440078607277,0.320227136348182,0.123212942259095
"369","K00661_maltose O-acetyltransferase [EC:2.3.1.79]","K00661","variable:Microbe_treatment",0.482525103634534,0.273544636258588,-0.445762858138812,"K00661","maltose O-acetyltransferase [EC:2.3.1.79]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.255132593181737,0.529492407202641,-0.274359814020905
"370","K00662_aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]","K00662","variable:Microbe_treatment",-0.300077071315003,-0.355553120146316,0.343184793096229,"K00662","aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]","Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",-1.40749404091061,0.617461704449542,-2.02495574536015
"371","K00663_aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]","K00663","variable:Microbe_treatment",0.245747318042097,-0.247790371270384,0.0750194983736582,"K00663","aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]","Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.321220558499764,-0.136696312770746,0.45791687127051
"372","K00665_fatty acid synthase, animal type [EC:2.3.1.85]","K00665","variable:Microbe_treatment",0.123123309688066,0.098263907675938,-0.516542269279335,"K00665","fatty acid synthase, animal type [EC:2.3.1.85]","Metabolism; Lipid metabolism; Fatty acid biosynthesis | Environmental Information Processing; Signal transduction; AMPK signaling pathway | Organismal Systems; Endocrine system; Insulin signaling pathway | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",0.199338303488322,-0.945651216090365,1.14498951957869
"373","K00666_fatty-acyl-CoA synthase [EC:6.2.1.-]","K00666","variable:Microbe_treatment",0.289739749775469,0.073577934137746,0.0547822527633168,"K00666","fatty-acyl-CoA synthase [EC:6.2.1.-]","Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",0.909956654465192,0.147227965872268,0.762728688592924
"374","K00670_N-alpha-acetyltransferase 30 [EC:2.3.1.256]","K00670","variable:Microbe_treatment",-0.27399587692846,-0.19284977797111,0.0457593767970092,"K00670","N-alpha-acetyltransferase 30 [EC:2.3.1.256]","Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking",-1.10579701122908,0.0410612913823276,-1.14685830261141
"375","K00672_formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]","K00672","variable:Microbe_treatment",-0.325822936443575,-0.63621709586357,0.660836135101792,"K00672","formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]","Metabolism; Energy metabolism; Methane metabolism",0.877989971950958,-1.63959766374442,2.51758763569537
"376","K00673_arginine N-succinyltransferase [EC:2.3.1.109]","K00673","variable:Microbe_treatment",-0.136743415673349,-0.395595597253811,0.575876970881875,"K00673","arginine N-succinyltransferase [EC:2.3.1.109]","Metabolism; Amino acid metabolism; Arginine and proline metabolism",-0.489866246630045,0.599953944601244,-1.08982019123129
"377","K00674_2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]","K00674","variable:Microbe_treatment",0.272344654364464,0.0241619346078174,-0.0324204188009289,"K00674","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]","Metabolism; Amino acid metabolism; Lysine biosynthesis",0.33606286843818,0.331690969958051,0.00437189848012876
"378","K00675_N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]","K00675","variable:Microbe_treatment",0.0616021341096958,-0.471036371607998,0.501199431561341,"K00675","N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.0983226326318834,0.330355080703699,-0.428677713335583
"379","K00677_UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]","K00677","variable:Microbe_treatment",0.036219671880732,-0.0179853168090276,0.182431901527776,"K00677","UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis | Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",-0.0149037449342281,0.522297460379314,-0.537201205313542
"380","K00681_gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]","K00681","variable:Microbe_treatment",-0.301227533804923,0.111390785883104,0.591561435307281,"K00681","gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]","Metabolism; Metabolism of other amino acids; Taurine and hypotaurine metabolism | Metabolism; Metabolism of other amino acids; Cyanoamino acid metabolism | Metabolism; Metabolism of other amino acids; Glutathione metabolism | Brite Hierarchies; Protein families: metabolism; Peptidases",0.694990419546384,0.320788641530963,0.374201778015421
"381","K00682_gamma-glutamylcyclotransferase [EC:4.3.2.9]","K00682","variable:Microbe_treatment",-0.262173735215577,0.431118140564766,-0.409493618827744,"K00682","gamma-glutamylcyclotransferase [EC:4.3.2.9]","Metabolism; Metabolism of other amino acids; Glutathione metabolism",-2.03761117048092,1.4293715927731,-3.46698276325401
"382","K00683_glutaminyl-peptide cyclotransferase [EC:2.3.2.5]","K00683","variable:Microbe_treatment",0.387266127603602,-0.548905872541975,-0.216484596312741,"K00683","glutaminyl-peptide cyclotransferase [EC:2.3.2.5]","Brite Hierarchies; Protein families: metabolism; Peptidases",-0.600973847067037,-0.35513067024883,-0.245843176818208
"383","K00684_leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]","K00684","variable:Microbe_treatment",-0.00436100897356375,0.0940192371480179,0.123008917195867,"K00684","leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.226114663073602,0.763853169144019,-0.989967832217621
"384","K00688_glycogen phosphorylase [EC:2.4.1.1]","K00688","variable:Microbe_treatment",0.330573314669382,0.135012499434598,-0.0305590955859432,"K00688","glycogen phosphorylase [EC:2.4.1.1]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Cellular Processes; Cell growth and death; Necroptosis | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli | Organismal Systems; Endocrine system; Insulin signaling pathway | Organismal Systems; Endocrine system; Glucagon signaling pathway | Human Diseases; Endocrine and metabolic diseases; Insulin resistance",0.533473870901318,0.566510883721957,-0.0330370128206393
"385","K00690_sucrose phosphorylase [EC:2.4.1.7]","K00690","variable:Microbe_treatment",-0.957143807860116,0.345582830692013,0.418852307084823,"K00690","sucrose phosphorylase [EC:2.4.1.7]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",0.598957755463708,-1.08623035310427,1.68518810856798
"386","K00691_maltose phosphorylase [EC:2.4.1.8]","K00691","variable:Microbe_treatment",-0.557992033342523,0.055770582632586,0.251129251347386,"K00691","maltose phosphorylase [EC:2.4.1.8]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",-1.34542737629174,0.71052938141793,-2.05595675770967
"387","K00692_levansucrase [EC:2.4.1.10]","K00692","variable:Microbe_treatment",-1.20689919011724,-0.133815544407424,0.996823215206086,"K00692","levansucrase [EC:2.4.1.10]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.333258751080206,-1.20280402816872,1.53606277924893
"388","K00694_cellulose synthase (UDP-forming) [EC:2.4.1.12]","K00694","variable:Microbe_treatment",0.0106482254678301,0.158191769351582,0.234754950880525,"K00694","cellulose synthase (UDP-forming) [EC:2.4.1.12]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.230731230445137,0.78977686346067,-0.559045633015534
"389","K00696_sucrose-phosphate synthase [EC:2.4.1.14]","K00696","variable:Microbe_treatment",0.465979985655186,-0.635099164490374,-0.116437924060216,"K00696","sucrose-phosphate synthase [EC:2.4.1.14]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",-0.941420422550965,0.219376358615361,-1.16079678116633
"390","K00697_trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]","K00697","variable:Microbe_treatment",0.169191635813833,0.102288266435719,0.019981086174478,"K00697","trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.339038304276683,0.397934001530256,-0.0588956972535731
"391","K00699_glucuronosyltransferase [EC:2.4.1.17]","K00699","variable:Microbe_treatment",0.0192000908469348,0.177494329826246,-0.569698546116779,"K00699","glucuronosyltransferase [EC:2.4.1.17]","Metabolism; Carbohydrate metabolism; Pentose and glucuronate interconversions | Metabolism; Carbohydrate metabolism; Ascorbate and aldarate metabolism | Metabolism; Lipid metabolism; Steroid hormone biosynthesis | Metabolism; Metabolism of cofactors and vitamins; Retinol metabolism | Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism | Metabolism; Xenobiotics biodegradation and metabolism; Metabolism of xenobiotics by cytochrome P450 | Metabolism; Xenobiotics biodegradation and metabolism; Drug metabolism - cytochrome P450 | Metabolism; Xenobiotics biodegradation and metabolism; Drug metabolism - other enzymes | Human Diseases; Cancers: Overview; Chemical carcinogenesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",-0.183974002633133,-0.759183817183707,0.575209814550574
"392","K00700_1,4-alpha-glucan branching enzyme [EC:2.4.1.18]","K00700","variable:Microbe_treatment",0.465492755313786,0.196444223709846,-0.228442461545252,"K00700","1,4-alpha-glucan branching enzyme [EC:2.4.1.18]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",0.527044564533939,0.569065950386584,-0.0420213858526449
"393","K00702_cellobiose phosphorylase [EC:2.4.1.20]","K00702","variable:Microbe_treatment",0.338493642405138,-0.42691574898057,-0.340846690948076,"K00702","cellobiose phosphorylase [EC:2.4.1.20]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",-0.600776565473727,-0.484649025211566,-0.116127540262161
"394","K00703_starch synthase [EC:2.4.1.21]","K00703","variable:Microbe_treatment",0.1995190659264,0.150910150628034,-0.0968241644125653,"K00703","starch synthase [EC:2.4.1.21]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",-0.0401069016099093,0.6813587585115,-0.721465660121409
"395","K00705_4-alpha-glucanotransferase [EC:2.4.1.25]","K00705","variable:Microbe_treatment",0.234419261656997,0.0294056379600565,0.0807902305441741,"K00705","4-alpha-glucanotransferase [EC:2.4.1.25]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",0.341489645921959,0.52988531394536,-0.188395668023401
"396","K00712_poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]","K00712","variable:Microbe_treatment",0.922868802128764,0.39981935359651,-1.44809416580296,"K00712","poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",1.72071975088125,-2.0378145254126,3.75853427629385
"397","K00720_ceramide glucosyltransferase [EC:2.4.1.80]","K00720","variable:Microbe_treatment",0.125887825391766,0.52472504633609,-0.466899652815615,"K00720","ceramide glucosyltransferase [EC:2.4.1.80]","Metabolism; Lipid metabolism; Sphingolipid metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.284971557951447,0.749498750015986,-1.03447030796743
"398","K00721_dolichol-phosphate mannosyltransferase [EC:2.4.1.83]","K00721","variable:Microbe_treatment",0.186525785838819,0.127767211419547,0.0401046450425223,"K00721","dolichol-phosphate mannosyltransferase [EC:2.4.1.83]","Metabolism; Glycan biosynthesis and metabolism; N-Glycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.3702653041827,0.525845180555828,-0.155579876373128
"399","K00728_dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]","K00728","variable:Microbe_treatment",0.574191747383606,0.00850946203882756,-0.579164312110239,"K00728","dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]","Metabolism; Glycan biosynthesis and metabolism; Mannose type O-glycan biosynthesis | Metabolism; Glycan biosynthesis and metabolism; Other types of O-glycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",1.32472937829445,-1.31578617329929,2.64051555159374
"400","K00737_beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]","K00737","variable:Microbe_treatment",1.01314206169569,0.710045846318049,-2.03735717157067,"K00737","beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]","Metabolism; Glycan biosynthesis and metabolism; N-Glycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",1.08282371179366,-1.87721491944432,2.96003863123799
"401","K00748_lipid-A-disaccharide synthase [EC:2.4.1.182]","K00748","variable:Microbe_treatment",-0.0647565357433444,0.0484318286406969,0.251427821728352,"K00748","lipid-A-disaccharide synthase [EC:2.4.1.182]","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",0.041475807394188,0.552993062779358,-0.51151725538517
"402","K00750_glycogenin [EC:2.4.1.186]","K00750","variable:Microbe_treatment",1.00997016347664,0.769059022402462,-2.11312546477134,"K00750","glycogenin [EC:2.4.1.186]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",1.29727882744251,-2.14205639561065,3.43933522305316
"403","K00752_hyaluronan synthase [EC:2.4.1.212]","K00752","variable:Microbe_treatment",0.98005856614723,0.270131296115167,-1.28601753450271,"K00752","hyaluronan synthase [EC:2.4.1.212]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.05868826162604,-1.14928015306718,2.20796841469322
"404","K00754_L-malate glycosyltransferase [EC:2.4.1.-]","K00754","variable:Microbe_treatment",-0.219146647933188,-0.0696381340459567,0.402198854161504,"K00754","L-malate glycosyltransferase [EC:2.4.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.67798150706813,-0.391208890468107,1.06919039753624
