"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL"
"1995","K03343_putrescine oxidase [EC:1.4.3.10]","K03343","variable:Microbe_treatment",-0.34531401127463,-0.407251397344465,0.46561915587506,"K03343","putrescine oxidase [EC:1.4.3.10]","Metabolism; Amino acid metabolism; Arginine and proline metabolism",0.851635837707325,-1.0258577311336,1.87749356884092
"1996","K03346_replication initiation and membrane attachment protein","K03346","variable:Microbe_treatment",-0.787978894251813,-0.560020019692776,1.01042737536225,"K03346","replication initiation and membrane attachment protein","Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins",-0.316745702964373,0.111786230393396,-0.428531933357769
"1997","K03350_anaphase-promoting complex subunit 3","K03350","variable:Microbe_treatment",0.686056078111263,-0.0116634809595839,-1.03017449128778,"K03350","anaphase-promoting complex subunit 3","Genetic Information Processing; Folding, sorting and degradation; Ubiquitin mediated proteolysis | Cellular Processes; Cell growth and death; Cell cycle | Cellular Processes; Cell growth and death; Cell cycle - yeast | Cellular Processes; Cell growth and death; Meiosis - yeast | Cellular Processes; Cell growth and death; Oocyte meiosis | Organismal Systems; Endocrine system; Progesterone-mediated oocyte maturation | Human Diseases; Infectious diseases: Viral; Human T-cell leukemia virus 1 infection | Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: genetic information processing; Ubiquitin system | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.555921638089774,-0.771937685173235,1.32785932326301
"1998","K03354_anaphase-promoting complex subunit 7","K03354","variable:Microbe_treatment",1.02307858798896,1.25295065141099,-2.33525289030106,"K03354","anaphase-promoting complex subunit 7","Genetic Information Processing; Folding, sorting and degradation; Ubiquitin mediated proteolysis | Cellular Processes; Cell growth and death; Cell cycle | Cellular Processes; Cell growth and death; Cell cycle - yeast | Cellular Processes; Cell growth and death; Meiosis - yeast | Cellular Processes; Cell growth and death; Oocyte meiosis | Organismal Systems; Endocrine system; Progesterone-mediated oocyte maturation | Human Diseases; Infectious diseases: Viral; Human T-cell leukemia virus 1 infection | Brite Hierarchies; Protein families: genetic information processing; Ubiquitin system | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.121218999091533,-0.15717714977981,0.278396148871343
"1999","K03364_cell division cycle 20-like protein 1, cofactor of APC complex","K03364","variable:Microbe_treatment",-0.281132069417778,-0.357139951967752,0.668655141322004,"K03364","cell division cycle 20-like protein 1, cofactor of APC complex","Genetic Information Processing; Folding, sorting and degradation; Ubiquitin mediated proteolysis | Cellular Processes; Cell growth and death; Cell cycle | Cellular Processes; Cell growth and death; Cell cycle - yeast | Organismal Systems; Endocrine system; Progesterone-mediated oocyte maturation | Brite Hierarchies; Protein families: genetic information processing; Ubiquitin system",-0.624217438792067,0.642664812238871,-1.26688225103094
"2000","K03366_meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","K03366","variable:Microbe_treatment",-0.0418035587569097,2.28007271643099e-05,0.252094285883499,"K03366","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","Metabolism; Carbohydrate metabolism; Butanoate metabolism",0.297683262929447,-0.1699895896877,0.467672852617146
"2001","K03367_D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]","K03367","variable:Microbe_treatment",0.282496493840521,0.0205157606347357,-0.484987825468944,"K03367","D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]","Metabolism; Metabolism of other amino acids; D-Alanine metabolism | Environmental Information Processing; Signal transduction; Two-component system | Human Diseases; Infectious diseases: Bacterial; Staphylococcus aureus infection | Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",-0.528883216964658,0.418395178760065,-0.947278395724722
"2002","K03379_cyclohexanone monooxygenase [EC:1.14.13.22]","K03379","variable:Microbe_treatment",0.00473661325697551,-0.0310251633773212,0.339773996711519,"K03379","cyclohexanone monooxygenase [EC:1.14.13.22]","Metabolism; Xenobiotics biodegradation and metabolism; Caprolactam degradation",0.0357017170740717,0.154633676904447,-0.118931959830375
"2003","K03380_phenol 2-monooxygenase [EC:1.14.13.7]","K03380","variable:Microbe_treatment",-0.0235849271641738,0.0546387727072447,0.0676385725770173,"K03380","phenol 2-monooxygenase [EC:1.14.13.7]","Metabolism; Xenobiotics biodegradation and metabolism; Aminobenzoate degradation | Metabolism; Xenobiotics biodegradation and metabolism; Toluene degradation",0.198649618491678,-0.138727665208541,0.337377283700219
"2004","K03381_catechol 1,2-dioxygenase [EC:1.13.11.1]","K03381","variable:Microbe_treatment",0.0817562111027569,0.104110567405703,0.0603411258953149,"K03381","catechol 1,2-dioxygenase [EC:1.13.11.1]","Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation | Metabolism; Xenobiotics biodegradation and metabolism; Fluorobenzoate degradation | Metabolism; Xenobiotics biodegradation and metabolism; Chlorocyclohexane and chlorobenzene degradation | Metabolism; Xenobiotics biodegradation and metabolism; Toluene degradation",0.0844940351825339,0.0649932185158247,0.0195008166667092
"2005","K03383_cyanuric acid amidohydrolase [EC:3.5.2.15]","K03383","variable:Microbe_treatment",0.545555926937514,-0.204715224159059,-0.713116011688826,"K03383","cyanuric acid amidohydrolase [EC:3.5.2.15]","Metabolism; Xenobiotics biodegradation and metabolism; Atrazine degradation",0.586855301139483,-0.812885467325594,1.39974076846508
"2006","K03385_nitrite reductase (cytochrome c-552) [EC:1.7.2.2]","K03385","variable:Microbe_treatment",-1.48500263123677,-0.577927377058039,1.92638337813495,"K03385","nitrite reductase (cytochrome c-552) [EC:1.7.2.2]","Metabolism; Energy metabolism; Nitrogen metabolism | Human Diseases; Infectious diseases: Bacterial; Salmonella infection",-0.0127257042535652,-0.0701797605152943,0.0574540562617291
"2007","K03386_peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]","K03386","variable:Microbe_treatment",-0.0135738937878239,-0.0118322626321418,0.37360108786216,"K03386","peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]","Cellular Processes; Cell growth and death; Apoptosis - fly | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",0.0147882218755381,0.196621335340059,-0.181833113464521
"2008","K03387_alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]","K03387","variable:Microbe_treatment",-0.00787142039610776,0.0614860389098602,0.260415900374952,"K03387","alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.0728891625385518,0.117777176788867,-0.0448880142503156
"2009","K03388_heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","K03388","variable:Microbe_treatment",0.213011579302796,0.76236719440667,-1.13433074759268,"K03388","heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","Metabolism; Energy metabolism; Methane metabolism",-0.195111012591975,0.0986019500447104,-0.293712962636686
"2010","K03389_heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","K03389","variable:Microbe_treatment",0.259757424363344,0.302651017207153,-0.936036567436994,"K03389","heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","Metabolism; Energy metabolism; Methane metabolism",-0.649396637770861,0.422545097096317,-1.07194173486718
"2011","K03390_heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","K03390","variable:Microbe_treatment",0.0292169093499383,0.524323126079524,-0.928521802952554,"K03390","heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]","Metabolism; Energy metabolism; Methane metabolism",-0.642278849187884,0.4146054333009,-1.05688428248878
"2012","K03392_aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]","K03392","variable:Microbe_treatment",-0.200847282841633,0.0495897327300951,0.263987651218559,"K03392","aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]","Metabolism; Amino acid metabolism; Tryptophan metabolism",0.331640301516808,-0.263195247876326,0.594835549393135
"2013","K03394_precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]","K03394","variable:Microbe_treatment",-0.269957309592552,-0.184559359443809,0.553423555127983,"K03394","precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.169920883612269,0.229973052974977,-0.399893936587246
"2014","K03396_S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22]","K03396","variable:Microbe_treatment",0.098994347195564,0.11596826879756,-0.384574587294317,"K03396","S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22]","Metabolism; Energy metabolism; Methane metabolism",0.173322983094834,-0.276304355060045,0.449627338154879
"2015","K03399_cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]","K03399","variable:Microbe_treatment",-0.385385047847641,-0.328627923914862,0.705575213771464,"K03399","cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.625708123228313,0.620585065654242,-1.24629318888256
"2016","K03402_transcriptional regulator of arginine metabolism","K03402","variable:Microbe_treatment",-0.390828533553406,-0.24928366769097,0.596079483165726,"K03402","transcriptional regulator of arginine metabolism","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",-0.131692258282441,0.104957413540589,-0.23664967182303
"2017","K03403_magnesium chelatase subunit H [EC:6.6.1.1]","K03403","variable:Microbe_treatment",0.372127335776141,0.402473459662521,-1.12328627362168,"K03403","magnesium chelatase subunit H [EC:6.6.1.1]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",0.748407982307416,-0.960115379209653,1.70852336151707
"2018","K03404_magnesium chelatase subunit D [EC:6.6.1.1]","K03404","variable:Microbe_treatment",-0.480096538629346,-0.394125977300713,0.91276530149333,"K03404","magnesium chelatase subunit D [EC:6.6.1.1]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.762604285881758,0.78600587072401,-1.54861015660577
"2019","K03405_magnesium chelatase subunit I [EC:6.6.1.1]","K03405","variable:Microbe_treatment",0.764956757583749,0.551177144021725,-1.24795656781025,"K03405","magnesium chelatase subunit I [EC:6.6.1.1]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.0296020071202872,0.0709964636394806,-0.100598470759768
"2020","K03406_methyl-accepting chemotaxis protein","K03406","variable:Microbe_treatment",-0.116226182405222,-0.161569293576751,0.884251556759808,"K03406","methyl-accepting chemotaxis protein","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.147825902681306,0.516040945263662,-0.663866847944968
"2021","K03407_two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]","K03407","variable:Microbe_treatment",-0.0441305620889438,-0.20870381169644,0.67892387468899,"K03407","two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.0652013622896888,0.32390527950969,-0.389106641799379
"2022","K03408_purine-binding chemotaxis protein CheW","K03408","variable:Microbe_treatment",-0.167753574383162,-0.279854416956443,0.751350225889167,"K03408","purine-binding chemotaxis protein CheW","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.0148772028484237,0.199296921561242,-0.214174124409666
"2023","K03409_chemotaxis protein CheX","K03409","variable:Microbe_treatment",-0.149194724294573,-0.439939337038374,0.629074536496474,"K03409","chemotaxis protein CheX","Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.13074596372729,0.154996167871067,-0.285742131598357
"2024","K03410_chemotaxis protein CheC","K03410","variable:Microbe_treatment",0.205093137597497,0.0254794694922929,-0.335161844570849,"K03410","chemotaxis protein CheC","Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.233183016502565,0.169680758460482,-0.402863774963047
"2025","K03411_chemotaxis protein CheD [EC:3.5.1.44]","K03411","variable:Microbe_treatment",-0.246176815438953,-0.323794770104768,0.765725709945078,"K03411","chemotaxis protein CheD [EC:3.5.1.44]","Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.233579220166899,0.352433025968745,-0.586012246135644
"2026","K03412_two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]","K03412","variable:Microbe_treatment",-0.126918522395024,-0.291372717776027,0.77163005709566,"K03412","two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.017877847770863,0.232410559443937,-0.2502884072148
"2027","K03413_two-component system, chemotaxis family, chemotaxis protein CheY","K03413","variable:Microbe_treatment",-0.21524875680039,-0.240348970359142,0.798388108434142,"K03413","two-component system, chemotaxis family, chemotaxis protein CheY","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.265034852325024,0.473162990270253,-0.738197842595276
"2028","K03414_chemotaxis protein CheZ","K03414","variable:Microbe_treatment",-0.309924849554226,-0.310920736087273,0.776200912870478,"K03414","chemotaxis protein CheZ","Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.434355094550208,0.528680422045721,-0.96303551659593
"2029","K03415_two-component system, chemotaxis family, chemotaxis protein CheV","K03415","variable:Microbe_treatment",-0.308213680207393,-0.374517917123402,0.888314724844635,"K03415","two-component system, chemotaxis family, chemotaxis protein CheV","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins",-0.441877252627258,0.56669882248378,-1.00857607511104
"2030","K03417_methylisocitrate lyase [EC:4.1.3.30]","K03417","variable:Microbe_treatment",0.0329594403959866,-0.0355060256565705,0.238306538813289,"K03417","methylisocitrate lyase [EC:4.1.3.30]","Metabolism; Carbohydrate metabolism; Propanoate metabolism",-0.0761619602834952,0.219305650466767,-0.295467610750263
"2031","K03418_N,N-dimethylformamidase [EC:3.5.1.56]","K03418","variable:Microbe_treatment",-0.181712812715427,-0.28014686356302,0.251406150383439,"K03418","N,N-dimethylformamidase [EC:3.5.1.56]","Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism",1.18505356455042,-1.31283223881097,2.49788580336139
"2032","K03424_TatD DNase family protein [EC:3.1.21.-]","K03424","variable:Microbe_treatment",-0.0124137025860516,0.0132404255743031,0.321385832641176,"K03424","TatD DNase family protein [EC:3.1.21.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.0377985260487208,0.233432659586451,-0.271231185635172
"2033","K03425_sec-independent protein translocase protein TatE","K03425","variable:Microbe_treatment",-0.362864930918668,-0.322036676095881,0.57570042058932,"K03425","sec-independent protein translocase protein TatE","Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.0631154520735364,-0.00318699056672452,-0.0599284615068119
"2034","K03426_NAD+ diphosphatase [EC:3.6.1.22]","K03426","variable:Microbe_treatment",-0.0948397748612547,-0.0843354212194777,0.420771885010131,"K03426","NAD+ diphosphatase [EC:3.6.1.22]","Metabolism; Metabolism of cofactors and vitamins; Nicotinate and nicotinamide metabolism | Cellular Processes; Transport and catabolism; Peroxisome",0.0174702444817992,0.129217269950897,-0.111747025469097
"2035","K03427_type I restriction enzyme M protein [EC:2.1.1.72]","K03427","variable:Microbe_treatment",0.128415664167616,0.23060453974071,-0.0716211467906886,"K03427","type I restriction enzyme M protein [EC:2.1.1.72]","Brite Hierarchies; Protein families: signaling and cellular processes; Prokaryotic defense system",-0.0242117081951239,0.198708525704102,-0.222920233899225
"2036","K03428_magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]","K03428","variable:Microbe_treatment",0.372303139014938,0.690737060541405,-1.27164987750175,"K03428","magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.586608040293879,0.459948874226587,-1.04655691452047
"2037","K03429_processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]","K03429","variable:Microbe_treatment",-0.246463234287884,-0.225258179805295,0.451588288969103,"K03429","processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]","Metabolism; Lipid metabolism; Glycerolipid metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",-0.542409875394665,0.530185874745897,-1.07259575014056
"2038","K03430_2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]","K03430","variable:Microbe_treatment",0.534476274313535,0.529870202582164,-1.08165529473511,"K03430","2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]","Metabolism; Metabolism of other amino acids; Phosphonate and phosphinate metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",-0.151291994844811,0.140782796735005,-0.292074791579815
"2039","K03431_phosphoglucosamine mutase [EC:5.4.2.10]","K03431","variable:Microbe_treatment",-0.104401676921375,-0.0492167527461462,0.448622317559422,"K03431","phosphoglucosamine mutase [EC:5.4.2.10]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism",0.0914121514145618,0.0877020047214531,0.00371014669310862
"2040","K03435_LacI family transcriptional regulator, fructose operon transcriptional repressor","K03435","variable:Microbe_treatment",-0.42238968887328,-0.189806243257127,0.770898677454961,"K03435","LacI family transcriptional regulator, fructose operon transcriptional repressor","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",-0.113739376272133,0.210097117549403,-0.323836493821536
"2041","K03436_DeoR family transcriptional regulator, fructose operon transcriptional repressor","K03436","variable:Microbe_treatment",-0.0976094844773024,-0.122077995191041,0.41469069414184,"K03436","DeoR family transcriptional regulator, fructose operon transcriptional repressor","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",-0.0312627310045385,0.149660615364047,-0.180923346368585
"2042","K03437_RNA methyltransferase, TrmH family","K03437","variable:Microbe_treatment",0.0791876450299399,0.0266901313851058,0.136123456261598,"K03437","RNA methyltransferase, TrmH family","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis",-0.0245559014778751,0.171489038137538,-0.196044939615413
"2043","K03438_16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]","K03438","variable:Microbe_treatment",-0.0259006006387887,0.0106760850438965,0.293034086123909,"K03438","16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]","Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis",0.0180303364403438,0.150644141538221,-0.132613805097877
"2044","K03439_tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]","K03439","variable:Microbe_treatment",-0.0174138045537102,-0.0196875409478574,0.286158974972388,"K03439","tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis",0.00295064548761112,0.148266843375616,-0.145316197888005
"2045","K03442_small conductance mechanosensitive channel","K03442","variable:Microbe_treatment",0.00498063269799601,0.0128726609227298,0.310728373549601,"K03442","small conductance mechanosensitive channel","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.032420102923117,0.231921297492268,-0.264341400415385
"2046","K03444_MFS transporter, SP family, sugar porter, other","K03444","variable:Microbe_treatment",1.01292392157228,1.02600134971239,-2.05750571683259,"K03444","MFS transporter, SP family, sugar porter, other","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.292856277745159,-0.304137555591116,0.596993833336275
"2047","K03445_MFS transporter, DHA1 family, purine ribonucleoside efflux pump","K03445","variable:Microbe_treatment",0.231555323546099,0.384050438892254,-0.393725742967151,"K03445","MFS transporter, DHA1 family, purine ribonucleoside efflux pump","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.30253609289043,-0.167819724455348,0.470355817345778
"2048","K03446_MFS transporter, DHA2 family, multidrug resistance protein","K03446","variable:Microbe_treatment",0.0790400444449567,0.0533277199986223,0.324136224557313,"K03446","MFS transporter, DHA2 family, multidrug resistance protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.08499457244982,0.1921757636665,-0.10718119121668
"2049","K03449_MFS transporter, CP family, cyanate transporter","K03449","variable:Microbe_treatment",-0.046586955588998,-0.00709756800769329,0.249754799338626,"K03449","MFS transporter, CP family, cyanate transporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.0192304198427128,0.138276179659075,-0.157506599501788
"2050","K03451_betaine/carnitine transporter, BCCT family","K03451","variable:Microbe_treatment",-0.785408758068729,-0.628444205830349,1.5209955104646,"K03451","betaine/carnitine transporter, BCCT family","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport",-0.361571827673465,0.426624349358803,-0.788196177032268
"2051","K03453_bile acid:Na+ symporter, BASS family","K03453","variable:Microbe_treatment",0.105727613739151,0.306223936198127,-0.26498141609654,"K03453","bile acid:Na+ symporter, BASS family","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport",0.193362580015787,-0.104128395042173,0.297490975057961
"2052","K03455_monovalent cation:H+ antiporter-2, CPA2 family","K03455","variable:Microbe_treatment",-0.00748196302645955,-0.0125492756267653,0.379619369968559,"K03455","monovalent cation:H+ antiporter-2, CPA2 family","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport",0.0151213376235366,0.203205699207495,-0.188084361583959
"2053","K03457_nucleobase:cation symporter-1, NCS1 family","K03457","variable:Microbe_treatment",-0.138223726781208,0.0224579872841875,0.417866901883999,"K03457","nucleobase:cation symporter-1, NCS1 family","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport",0.0168534327967111,0.166569894791706,-0.149716461994995
"2054","K03458_nucleobase:cation symporter-2, NCS2 family","K03458","variable:Microbe_treatment",-0.0621972337957298,0.0952966178442188,0.213060660549035,"K03458","nucleobase:cation symporter-2, NCS2 family","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport",0.0428490609606035,0.106609134243406,-0.0637600732828027
"2055","K03462_nicotinamide phosphoribosyltransferase [EC:2.4.2.12]","K03462","variable:Microbe_treatment",0.88565604980837,0.752638486369814,-1.56354576055268,"K03462","nicotinamide phosphoribosyltransferase [EC:2.4.2.12]","Metabolism; Metabolism of cofactors and vitamins; Nicotinate and nicotinamide metabolism | Organismal Systems; Immune system; NOD-like receptor signaling pathway",0.360146203965806,-0.314761839834074,0.67490804379988
"2056","K03464_muconolactone D-isomerase [EC:5.3.3.4]","K03464","variable:Microbe_treatment",-0.0685210641148094,-0.0162237805721851,0.209871270395267,"K03464","muconolactone D-isomerase [EC:5.3.3.4]","Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation",0.122933268696809,-0.0469616796062091,0.169894948303018
"2057","K03465_thymidylate synthase (FAD) [EC:2.1.1.148]","K03465","variable:Microbe_treatment",0.0286980923779067,0.13540840096187,-0.309109356390523,"K03465","thymidylate synthase (FAD) [EC:2.1.1.148]","Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate",0.271098079292896,-0.359137818830694,0.63023589812359
"2058","K03466_DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family","K03466","variable:Microbe_treatment",-0.0129989468661603,-0.00122106496358684,0.409705974647114,"K03466","DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family","Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.0549893208493729,0.185133394142197,-0.130144073292824
"2059","K03468_p-hydroxybenzoic acid efflux pump subunit AaeB","K03468","variable:Microbe_treatment",-0.473663169192318,-0.291341810527819,0.818839226448093,"K03468","p-hydroxybenzoic acid efflux pump subunit AaeB","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.040857825853721,-0.00817189841459125,0.0490297242683123
"2060","K03469_ribonuclease HI [EC:3.1.26.4]","K03469","variable:Microbe_treatment",-0.0745575872469293,-0.220277211462912,0.514289729019878,"K03469","ribonuclease HI [EC:3.1.26.4]","Genetic Information Processing; Replication and repair; DNA replication | Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins",0.000528671104275081,0.132715283520397,-0.132186612416122
"2061","K03470_ribonuclease HII [EC:3.1.26.4]","K03470","variable:Microbe_treatment",-0.0300893901187683,-0.0757504492457896,0.338229176844489,"K03470","ribonuclease HII [EC:3.1.26.4]","Genetic Information Processing; Replication and repair; DNA replication | Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins",0.0237189880123612,0.117378203537121,-0.0936592155247596
"2062","K03471_ribonuclease HIII [EC:3.1.26.4]","K03471","variable:Microbe_treatment",-0.209038767709708,-0.252390238989288,0.146599736006705,"K03471","ribonuclease HIII [EC:3.1.26.4]","Genetic Information Processing; Replication and repair; DNA replication | Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins",-0.696066951034684,0.504915642657251,-1.20098259369194
"2063","K03472_D-erythrose 4-phosphate dehydrogenase [EC:1.2.1.72]","K03472","variable:Microbe_treatment",-0.517621801688595,-0.364066771428495,0.878020820045455,"K03472","D-erythrose 4-phosphate dehydrogenase [EC:1.2.1.72]","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism",0.11829809638044,-0.120525004307097,0.238823100687538
"2064","K03473_erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]","K03473","variable:Microbe_treatment",0.0427268441989068,0.254829804274462,-0.174927096437718,"K03473","erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism",0.203575909505726,-0.129120318811099,0.332696228316825
"2065","K03474_pyridoxine 5-phosphate synthase [EC:2.6.99.2]","K03474","variable:Microbe_treatment",-0.0257450940556222,-0.0332276142040265,0.304960510637026,"K03474","pyridoxine 5-phosphate synthase [EC:2.6.99.2]","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism",0.0339790268349036,0.115374590018857,-0.0813955631839536
