"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"117","K04883_potassium voltage-gated channel Shaker-related subfamily A, beta member 2","K04883","variable:Microbe_treatment",0.626544897886835,0.413966959350672,-1.26563637137555,"K04883","potassium voltage-gated channel Shaker-related subfamily A, beta member 2","Brite Hierarchies; Protein families: signaling and cellular processes; Ion channels",1.01196714110804,-1.5812046681441,2.59317180925214,1.93821231816432,"Bamboo"
"118","K05281_2'-hydroxyisoflavone reductase [EC:1.3.1.45]","K05281","variable:Microbe_treatment",0.587789506432576,0.246059566603962,-0.949118070836541,"K05281","2'-hydroxyisoflavone reductase [EC:1.3.1.45]","Metabolism; Biosynthesis of other secondary metabolites; Isoflavonoid biosynthesis",1.60362954467019,-1.89509242468051,3.4987219693507,2.61049197742138,"Bamboo"
"119","K05341_amylosucrase [EC:2.4.1.4]","K05341","variable:Microbe_treatment",0.72573669648366,0.165165433376393,-0.883380677341283,"K05341","amylosucrase [EC:2.4.1.4]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",1.36204461533756,-1.34302628209252,2.70507089743008,2.02128610489222,"Bamboo"
"120","K05342_alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]","K05342","variable:Microbe_treatment",0.550959943289553,0.121112822665064,-0.610906507101876,"K05342","alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism",1.78263008362405,-1.62796842866971,3.41059851229375,2.54506919876895,"Bamboo"
"121","K05346_deoxyribonucleoside regulator","K05346","variable:Microbe_treatment",0.869781774328862,0.429609923465383,-1.27438466609762,"K05346","deoxyribonucleoside regulator","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",1.3227287842384,-1.25949737234173,2.58222615658014,1.93008627504389,"Bamboo"
"122","K05350_beta-glucosidase [EC:3.2.1.21]","K05350","variable:Microbe_treatment",0.769288883537775,0.194870680066107,-0.801766298390016,"K05350","beta-glucosidase [EC:3.2.1.21]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Metabolism; Metabolism of other amino acids; Cyanoamino acid metabolism | Metabolism; Biosynthesis of other secondary metabolites; Phenylpropanoid biosynthesis",1.22860479365033,-0.817986069822815,2.04659086347314,1.53243109457677,"Bamboo"
"123","K05533_mannan polymerase II complex ANP1 subunit [EC:2.4.1.-]","K05533","variable:Microbe_treatment",1.20596993764489,0.394314979360977,-1.94388560674675,"K05533","mannan polymerase II complex ANP1 subunit [EC:2.4.1.-]","Metabolism; Glycan biosynthesis and metabolism; Various types of N-glycan biosynthesis",1.0904817947152,-1.95929169604852,3.04977349076373,2.2771930134241,"Bamboo"
"124","K05565_multicomponent Na+:H+ antiporter subunit A","K05565","variable:Microbe_treatment",0.713747163565231,0.065475150579851,-0.674084086530566,"K05565","multicomponent Na+:H+ antiporter subunit A","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.40308051347913,-1.13723374457708,2.54031425805621,1.89897091766223,"Bamboo"
"125","K05898_3-oxosteroid 1-dehydrogenase [EC:1.3.99.4]","K05898","variable:Microbe_treatment",0.510079818216132,0.126985549536369,-0.401932042602386,"K05898","3-oxosteroid 1-dehydrogenase [EC:1.3.99.4]","Metabolism; Xenobiotics biodegradation and metabolism; Steroid degradation",1.38997938763494,-0.795434128782566,2.18541351641751,1.63549291260841,"Bamboo"
"126","K05913_2,4'-dihydroxyacetophenone dioxygenase [EC:1.13.11.41]","K05913","variable:Microbe_treatment",0.574442184081303,0.374128537135242,-1.19345952533489,"K05913","2,4'-dihydroxyacetophenone dioxygenase [EC:1.13.11.41]","Metabolism; Xenobiotics biodegradation and metabolism; Bisphenol degradation",0.998912630818303,-1.61812505994394,2.61703769076225,1.95593032805098,"Bamboo"
"127","K05941_glutathione gamma-glutamylcysteinyltransferase [EC:2.3.2.15]","K05941","variable:Microbe_treatment",0.875510660948319,0.598325550263742,-1.80332016655,"K05941","glutathione gamma-glutamylcysteinyltransferase [EC:2.3.2.15]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.21782264550424,-2.0509377447316,3.26876039023584,2.43976869906347,"Bamboo"
"128","K06035_cyanamide hydratase [EC:4.2.1.69]","K06035","variable:Microbe_treatment",0.814978473416011,0.246796138243987,-1.23805060386971,"K06035","cyanamide hydratase [EC:4.2.1.69]","Metabolism; Xenobiotics biodegradation and metabolism; Atrazine degradation",1.1149158463667,-1.56063767397609,2.67555352034279,1.99937242955452,"Bamboo"
"129","K06113_arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]","K06113","variable:Microbe_treatment",1.11078496237179,0.4881663164558,-1.62200069885289,"K06113","arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.85028444655275,-1.90856594870302,3.75885039525577,2.8036110968653,"Bamboo"
"130","K06119_sulfoquinovosyltransferase [EC:2.4.1.-]","K06119","variable:Microbe_treatment",0.662026270165107,0.0783398684026386,-0.761740125274437,"K06119","sulfoquinovosyltransferase [EC:2.4.1.-]","Metabolism; Lipid metabolism; Glycerolipid metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",1.21878552864902,-1.27283062179404,2.49161615044305,1.86281748449507,"Bamboo"
"131","K06130_lysophospholipase II [EC:3.1.1.5]","K06130","variable:Microbe_treatment",0.992261579754884,0.287996806144845,-1.65750306306956,"K06130","lysophospholipase II [EC:3.1.1.5]","Metabolism; Lipid metabolism; Glycerophospholipid metabolism",0.810161513373993,-1.7640417602315,2.5742032736055,1.92413009363052,"Bamboo"
"132","K06215_pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]","K06215","variable:Microbe_treatment",0.430601934222853,0.00295342686881622,-0.456212138233551,"K06215","pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism",1.09587190780296,-1.15316059464469,2.24903250244765,1.68272359306676,"Bamboo"
"133","K06314_prespore-specific regulator","K06314","variable:Microbe_treatment",-0.954871700973318,1.03448735490248,-0.555901465650362,"K06314","prespore-specific regulator","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",0.530627420897475,-1.73493766078673,2.2655650816842,1.69499736565886,"Bamboo"
"134","K06417_stage VI sporulation protein D","K06417","variable:Microbe_treatment",-1.0352706694371,1.18774562908843,-0.62175628295564,"K06417","stage VI sporulation protein D","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Cell growth",0.660742811002031,-1.84734188478462,2.50808469578665,1.87504371838017,"Bamboo"
"135","K06607_myo-inositol catabolism protein IolS [EC:1.1.1.-]","K06607","variable:Microbe_treatment",0.961820174250476,0.488352680898314,-1.51758898760558,"K06607","myo-inositol catabolism protein IolS [EC:1.1.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.34555843996248,-1.51602318330228,2.86158162326476,2.13747953300974,"Bamboo"
"136","K06609_MFS transporter, SP family, major inositol transporter","K06609","variable:Microbe_treatment",0.105812615459668,0.100707856034455,-0.607827109032802,"K06609","MFS transporter, SP family, major inositol transporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.49794017955401,-1.51266218266558,2.01060236221959,1.50571326222911,"Bamboo"
"137","K06912_alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase [EC:1.14.11.-]","K06912","variable:Microbe_treatment",-0.91084006952998,0.065704705660976,0.460266227390533,"K06912","alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase [EC:1.14.11.-]","Metabolism; Xenobiotics biodegradation and metabolism; Chlorocyclohexane and chlorobenzene degradation",0.603466453161274,-1.57662549059587,2.18009194375714,1.63154218164677,"Bamboo"
"138","K06971_uncharacterized protein","K06971","variable:Microbe_treatment",0.959380507383556,0.557504469996531,-1.61476833991154,"K06971","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.970919457497708,-1.21842197155627,2.18934142905398,1.63840899156813,"Bamboo"
"139","K06975_uncharacterized protein","K06975","variable:Microbe_treatment",0.616440097331915,0.0745780061497984,-0.673065086093609,"K06975","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.966001599416776,-0.920606582086173,1.88660818150295,1.41366008921331,"Bamboo"
"140","K06976_uncharacterized protein","K06976","variable:Microbe_treatment",0.537120509428181,0.0987117581544629,-0.729530394697628,"K06976","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.01177104565693,-1.24869100246865,2.26046204812558,1.69120887793821,"Bamboo"
"141","K06988_8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]","K06988","variable:Microbe_treatment",0.766834474090276,0.0155065281854061,-0.731163874965664,"K06988","8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.00023500886866,-0.870831325301343,1.87106633417,1.40212183513351,"Bamboo"
"142","K07032_uncharacterized protein","K07032","variable:Microbe_treatment",0.497574489044609,0.0892318027900584,-0.516911150446092,"K07032","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.07860276315228,-0.901869733485541,1.98047249663782,1.48334487596041,"Bamboo"
"143","K07045_uncharacterized protein","K07045","variable:Microbe_treatment",0.309759482842124,0.0373413204837971,-0.186063447049777,"K07045","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.19983095682495,-0.792640710138412,1.99247166696337,1.49225304967985,"Bamboo"
"144","K07046_L-fuconolactonase [EC:3.1.1.-]","K07046","variable:Microbe_treatment",0.211531827964612,0.143915418735495,-0.281699593042367,"K07046","L-fuconolactonase [EC:3.1.1.-]","Metabolism; Carbohydrate metabolism; Fructose and mannose metabolism",1.29632779564663,-1.10985351427583,2.40618130992246,1.79939073244457,"Bamboo"
"145","K07130_arylformamidase [EC:3.5.1.9]","K07130","variable:Microbe_treatment",0.620165454970739,0.125272913773226,-0.683752736913292,"K07130","arylformamidase [EC:3.5.1.9]","Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Amino acid metabolism; Tryptophan metabolism",0.97708017996183,-0.821105266916965,1.7981854468788,1.34801512715264,"Bamboo"
"146","K07165_transmembrane sensor","K07165","variable:Microbe_treatment",1.23778497243604,0.7046499183835,-1.9320970970923,"K07165","transmembrane sensor","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Signaling proteins",1.05371828260998,-1.02757870310291,2.08129698571289,1.5581968898486,"Bamboo"
"147","K07192_flotillin","K07192","variable:Microbe_treatment",0.820740955444262,0.331654844404993,-1.07855684863198,"K07192","flotillin","Organismal Systems; Endocrine system; Insulin signaling pathway | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",1.11431913948991,-0.927614008106117,2.04193314759603,1.52897321031949,"Bamboo"
"148","K07250_4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]","K07250","variable:Microbe_treatment",0.563489447183191,0.00138767935141927,-0.493269236017997,"K07250","4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]","Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Carbohydrate metabolism; Butanoate metabolism | Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation | Metabolism; Amino acid metabolism; Lysine degradation | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",1.00715558069905,-0.826091787313356,1.83324736801241,1.37404506721696,"Bamboo"
"149","K07260_zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","K07260","variable:Microbe_treatment",0.703088767370462,0.31787505228128,-0.910857125767948,"K07260","zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Environmental Information Processing; Signal transduction; Two-component system | Human Diseases; Drug resistance: Antimicrobial; Vancomycin resistance | Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",1.43546912081104,-1.15705935998822,2.59252848079926,1.93773471167476,"Bamboo"
"150","K07284_sortase A [EC:3.4.22.70]","K07284","variable:Microbe_treatment",0.624767139142623,0.0364482400016935,-0.631869545066101,"K07284","sortase A [EC:3.4.22.70]","Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",1.30878806703951,-1.23458579687159,2.5433738639111,1.90124236641485,"Bamboo"
"151","K07335_basic membrane protein A and related proteins","K07335","variable:Microbe_treatment",0.804382876447698,0.509502249228123,-1.11356166782462,"K07335","basic membrane protein A and related proteins","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Cell motility",1.2598431335086,-0.753316200219543,2.01315933372814,1.50761155567573,"Bamboo"
"152","K07339_mRNA interferase HicA [EC:3.1.-.-]","K07339","variable:Microbe_treatment",-0.531365415027191,0.552346435760587,-0.500515866273153,"K07339","mRNA interferase HicA [EC:3.1.-.-]","Brite Hierarchies; Protein families: signaling and cellular processes; Prokaryotic defense system",0.255178483889646,-1.46770405289671,1.72288253678636,1.29211031152929,"Bamboo"
"153","K07406_alpha-galactosidase [EC:3.2.1.22]","K07406","variable:Microbe_treatment",0.775795149282739,0.451784789664475,-1.20809409762463,"K07406","alpha-galactosidase [EC:3.2.1.22]","Metabolism; Carbohydrate metabolism; Galactose metabolism | Metabolism; Lipid metabolism; Glycerolipid metabolism | Metabolism; Lipid metabolism; Sphingolipid metabolism | Metabolism; Glycan biosynthesis and metabolism; Glycosphingolipid biosynthesis - globo and isoglobo series",0.881651204097119,-0.832380372045997,1.71403157614312,1.28553936596766,"Bamboo"
"154","K07467_phage replication initiation protein","K07467","variable:Microbe_treatment",-1.06969725777252,1.18502761468374,-0.549878839951457,"K07467","phage replication initiation protein","Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair",0.548363725284866,-1.64713923984929,2.19550296513416,1.64298331064951,"Bamboo"
"155","K07586_uncharacterized protein","K07586","variable:Microbe_treatment",0.374767499381686,0.0374252941897213,-0.613367980669098,"K07586","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.6516965559888,-2.16037712524162,3.81207368123042,2.84312401855224,"Bamboo"
"156","K07695_two-component system, NarL family, response regulator DevR","K07695","variable:Microbe_treatment",0.711916188424527,0.144164750604487,-1.01914582020093,"K07695","two-component system, NarL family, response regulator DevR","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",1.56880276368007,-1.9811196988665,3.54992246254657,2.6485031794908,"Bamboo"
"157","K07757_sugar-phosphatase [EC:3.1.3.23]","K07757","variable:Microbe_treatment",0.738013505734465,0.103611245738097,-1.00042146015745,"K07757","sugar-phosphatase [EC:3.1.3.23]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.43352197042482,-1.83504663822631,3.26856860865113,2.43962632058009,"Bamboo"
"158","K07768_two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]","K07768","variable:Microbe_treatment",0.710295896224387,0.112680681054104,-0.756521535052222,"K07768","two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",1.19808203496821,-1.03004745179188,2.22812948676009,1.667205212216,"Bamboo"
"159","K07776_two-component system, OmpR family, response regulator RegX3","K07776","variable:Microbe_treatment",0.558724782414914,0.0148390485827846,-0.60721877639941,"K07776","two-component system, OmpR family, response regulator RegX3","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",0.89830366635856,-0.983401719613019,1.88170538597158,1.4100202580317,"Bamboo"
"160","K07778_two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]","K07778","variable:Microbe_treatment",0.59139433502883,0.0169077656889168,-0.481549126616487,"K07778","two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",1.84778106649931,-1.52728043244742,3.37506149894673,2.5186865506544,"Bamboo"
"161","K08094_6-phospho-3-hexuloisomerase [EC:5.3.1.27]","K08094","variable:Microbe_treatment",1.01433251659423,0.297509744364077,-1.52994721655116,"K08094","6-phospho-3-hexuloisomerase [EC:5.3.1.27]","Metabolism; Carbohydrate metabolism; Pentose phosphate pathway | Metabolism; Energy metabolism; Methane metabolism",0.90681924421064,-1.4583074996383,2.36512674384894,1.76891185793601,"Bamboo"
"162","K08166_MFS transporter, DHA2 family, methylenomycin A resistance protein","K08166","variable:Microbe_treatment",0.730912925875659,0.196683279050282,-0.641236437367768,"K08166","MFS transporter, DHA2 family, methylenomycin A resistance protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.62295607843706,-0.898882440559129,2.52183851899619,1.88525454489009,"Bamboo"
"163","K08173_MFS transporter, MHS family, metabolite:H+ symporter","K08173","variable:Microbe_treatment",0.499774486618278,0.318413310411157,-0.614590476921796,"K08173","MFS transporter, MHS family, metabolite:H+ symporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.33317795955933,-0.818372917323117,2.15155087688244,1.61035331817037,"Bamboo"
"164","K08322_L-gulonate 5-dehydrogenase [EC:1.1.1.380]","K08322","variable:Microbe_treatment",0.710445104611637,0.307723005237738,-1.06765230152611,"K08322","L-gulonate 5-dehydrogenase [EC:1.1.1.380]","Metabolism; Carbohydrate metabolism; Pentose and glucuronate interconversions",1.39301216405826,-1.5181351832252,2.91114734728346,2.17427708384943,"Bamboo"
"165","K08323_mannonate dehydratase [EC:4.2.1.8]","K08323","variable:Microbe_treatment",0.206748796079924,0.0875761677204338,-0.420571995267621,"K08323","mannonate dehydratase [EC:4.2.1.8]","Metabolism; Carbohydrate metabolism; Pentose and glucuronate interconversions",1.18220358095306,-1.50142491614716,2.68362849710022,2.00536728534738,"Bamboo"
"166","K08478_phosphoglycerate transport regulatory protein PgtC","K08478","variable:Microbe_treatment",-0.553762597711469,0.532013731661379,-0.414586450959655,"K08478","phosphoglycerate transport regulatory protein PgtC","Environmental Information Processing; Signal transduction; Two-component system",0.487260122235322,-1.59055372739473,2.07781384963006,1.55561101261938,"Bamboo"
"167","K08600_sortase B [EC:3.4.22.71]","K08600","variable:Microbe_treatment",-1.02104921859616,1.04471950935439,-0.458962650956508,"K08600","sortase B [EC:3.4.22.71]","Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",0.452771087610559,-1.55342752924988,2.00619861686044,1.50244392546572,"Bamboo"
"168","K08687_N-carbamoylsarcosine amidase [EC:3.5.1.59]","K08687","variable:Microbe_treatment",-0.644721194388577,0.092532047203695,0.158900982325801,"K08687","N-carbamoylsarcosine amidase [EC:3.5.1.59]","Metabolism; Amino acid metabolism; Arginine and proline metabolism",0.543408903518771,-1.5378558354049,2.08126473892368,1.55817294986005,"Bamboo"
"169","K08717_urea transporter","K08717","variable:Microbe_treatment",0.246917119282478,0.0957821522287228,-0.4406123637929,"K08717","urea transporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.61038653108832,-1.85796421816647,3.46835074925479,2.58794440976916,"Bamboo"
"170","K08724_penicillin-binding protein 2B","K08724","variable:Microbe_treatment",-1.02349537577922,1.16611194403742,-0.612900084666182,"K08724","penicillin-binding protein 2B","Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",0.642035602396964,-1.83116876681881,2.47320436921577,1.84914859396289,"Bamboo"
"171","K08952_chlorosome envelope protein I","K08952","variable:Microbe_treatment",0.497279675247464,0.403281522675704,-1.1920812663854,"K08952","chlorosome envelope protein I","Brite Hierarchies; Protein families: metabolism; Photosynthesis proteins",0.863484871729443,-1.60060656408797,2.46409143581741,1.84238316005339,"Bamboo"
"172","K09009_uncharacterized protein","K09009","variable:Microbe_treatment",0.695148470814723,0.117227660900937,-0.894577597611782,"K09009","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.23859491330267,-1.44644504168432,2.68503995498699,2.00641515046738,"Bamboo"
"173","K09118_uncharacterized protein","K09118","variable:Microbe_treatment",0.581805324953162,0.0255200355645338,-0.523112458204037,"K09118","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.46442448835513,-1.25148835191927,2.7159128402744,2.02933515392588,"Bamboo"
"174","K09164_uncharacterized protein","K09164","variable:Microbe_treatment",0.683986101540159,0.0413953627210824,-0.703774278627984,"K09164","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.24042820742884,-1.18579346023937,2.42622166766821,1.81426867678201,"Bamboo"
"175","K09503_DnaJ homolog subfamily A member 2","K09503","variable:Microbe_treatment",0.766896926208235,0.0984958087883866,-1.19275857073044,"K09503","DnaJ homolog subfamily A member 2","Genetic Information Processing; Folding, sorting and degradation; Protein processing in endoplasmic reticulum | Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis",0.980864819128528,-1.80862415703406,2.78948897616259,2.0839580138666,"Bamboo"
"176","K09684_purine catabolism regulatory protein","K09684","variable:Microbe_treatment",0.733434482580629,0.162462638813897,-0.766828847388694,"K09684","purine catabolism regulatory protein","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",1.83169549042948,-1.50534051573827,3.33703600616774,2.49045645755194,"Bamboo"
"177","K09694_lipooligosaccharide transport system permease protein","K09694","variable:Microbe_treatment",0.700849905073062,0.126414730539824,-0.79937663051013,"K09694","lipooligosaccharide transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.23941994071092,-1.16890385711405,2.40832379782498,1.8009813136189,"Bamboo"
"178","K09695_lipooligosaccharide transport system ATP-binding protein","K09695","variable:Microbe_treatment",0.550217880033028,0.131617891256403,-0.697859129980523,"K09695","lipooligosaccharide transport system ATP-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.00627871520272,-1.04679450314813,2.05307321835085,1.53724358925724,"Bamboo"
"179","K09698_nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]","K09698","variable:Microbe_treatment",-0.95610524386291,1.02791602695928,-0.547519673581615,"K09698","nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]","Genetic Information Processing; Translation; Aminoacyl-tRNA biosynthesis | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes | Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis",0.530216581248251,-1.73306804967094,2.26328463091919,1.69330436097419,"Bamboo"
"180","K09699_2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]","K09699","variable:Microbe_treatment",0.0352309116828058,0.443386618338585,-0.726953871059261,"K09699","2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]","Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation",0.74080992863982,-1.36873961096175,2.10954953960157,1.57917156153256,"Bamboo"
"181","K09703_uncharacterized protein","K09703","variable:Microbe_treatment",0.840279600406485,0.598120869252633,-1.42699349181573,"K09703","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.968012239270845,-0.939169179316272,1.90718141858712,1.42893364271282,"Bamboo"
"182","K09758_aspartate 4-decarboxylase [EC:4.1.1.12]","K09758","variable:Microbe_treatment",0.388923349374372,0.623582323913487,-1.05618216834845,"K09758","aspartate 4-decarboxylase [EC:4.1.1.12]","Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism | Metabolism; Amino acid metabolism; Cysteine and methionine metabolism",1.12955226304843,-1.23999025836443,2.36954252141286,1.77219012739786,"Bamboo"
"183","K09762_uncharacterized protein","K09762","variable:Microbe_treatment",0.412351139068988,0.0693563347611312,-0.500559861286866,"K09762","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.09622313133207,-1.14389224660231,2.24011537793438,1.67610352750498,"Bamboo"
"184","K09772_cell division inhibitor SepF","K09772","variable:Microbe_treatment",0.419573481141332,0.00187912752736244,-0.494389920995314,"K09772","cell division inhibitor SepF","Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",0.878213990150586,-1.06263928677556,1.94085327692615,1.45393160135517,"Bamboo"
"185","K09818_manganese/iron transport system substrate-binding protein","K09818","variable:Microbe_treatment",1.44744191954713,0.885548206745382,-2.61401529791713,"K09818","manganese/iron transport system substrate-binding protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.74670965541695,-2.4572945259406,4.20400418135755,3.13409288442846,"Bamboo"
"186","K09819_manganese/iron transport system permease protein","K09819","variable:Microbe_treatment",1.13385300635871,0.612206447533007,-2.02303061537507,"K09819","manganese/iron transport system permease protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.57632517365669,-2.27665929598338,3.85298446964007,2.87349615264693,"Bamboo"
"187","K09820_manganese/iron transport system ATP-binding protein","K09820","variable:Microbe_treatment",1.25265400553407,0.707130290542081,-2.27304169105168,"K09820","manganese/iron transport system ATP-binding protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.42632466152526,-2.21841016818087,3.64473482970613,2.71889179924485,"Bamboo"
"188","K09922_uncharacterized protein","K09922","variable:Microbe_treatment",-0.226625413601028,0.0270705060054029,0.0653258598540476,"K09922","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.924389315884344,-1.26379354063247,2.18818285651681,1.63754886831397,"Bamboo"
"189","K09955_uncharacterized protein","K09955","variable:Microbe_treatment",0.532630559485769,0.20358667702163,-0.650479052684458,"K09955","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",1.18588524803034,-0.969092368237576,2.15497761626792,1.61289732654002,"Bamboo"
"190","K09956_uncharacterized protein","K09956","variable:Microbe_treatment",0.474978781075482,0.245295733298667,-0.978701402540138,"K09956","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.58320569318284,-1.2366497807913,1.81985547397414,1.36410293661221,"Bamboo"
"191","K09990_uncharacterized protein","K09990","variable:Microbe_treatment",0.460009116825315,0.119741354445124,-0.758035770829008,"K09990","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",0.932163186211096,-1.38296563842815,2.31512882463925,1.7317934457586,"Bamboo"
